Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,20757,770,0,21527,17900,800,56,45,46,1,698,101,595,205,1723,156,2857,2652,2,1,2,0,44,1,0,0,36,2,0,2,6,97132
51,60222,2643,0,62865,58440,2031,99,123,126,3,1806,222,1861,170,348,332,1782,1612,4,1,4,0,39,1,0,3,32,1,0,1,6,96924
52,8315,278,0,8593,5457,442,24,33,33,0,385,57,217,225,625,98,2858,2633,4,0,4,0,37,0,0,2,30,2,0,1,6,96687
53,20863,831,0,21694,18417,798,42,56,60,4,696,98,619,179,1646,83,2446,2267,6,1,6,0,39,1,0,6,31,0,0,2,6,96422
54,57492,2439,0,59931,55951,1864,83,144,149,5,1632,227,1755,109,355,145,1541,1432,6,3,6,0,34,3,0,5,28,0,1,0,6,96127
55,8401,239,0,8640,5747,390,19,25,27,2,344,44,180,210,632,59,2654,2444,8,0,8,0,37,0,0,5,30,2,1,1,6,95800
56,21041,801,0,21842,18810,762,30,64,64,0,668,94,583,179,1491,76,2231,2052,2,1,2,0,44,1,0,2,34,0,0,3,7,95389
57,54901,2408,0,57309,53472,1762,64,141,149,8,1549,205,1661,101,304,147,1429,1328,12,3,12,0,41,3,0,8,32,4,0,0,9,94979
58,8582,262,0,8844,6079,354,17,22,24,2,313,39,179,175,613,52,2503,2328,11,3,11,0,52,3,0,2,39,6,3,4,9,94533
59,21217,829,0,22046,19144,713,22,52,58,6,633,74,573,140,1419,77,2073,1933,7,3,7,0,56,3,0,7,38,0,0,8,10,94035
60,52318,2254,0,54572,51005,1527,51,129,140,11,1336,180,1424,103,285,123,1313,1210,13,2,13,0,57,2,0,7,40,6,0,0,17,93496
61,8593,290,0,8883,6369,333,12,21,23,2,298,33,193,140,580,49,2224,2084,5,2,5,0,66,2,0,1,45,3,1,4,17,92919
62,21207,841,0,22048,19353,733,24,59,64,5,645,83,596,137,1237,60,1854,1717,10,3,10,0,69,3,0,4,45,6,0,4,20,92276
63,49871,2066,0,51937,48594,1501,40,120,125,5,1336,160,1411,90,271,117,1277,1187,9,2,9,0,74,2,0,4,47,3,2,6,21,91545
64,8746,287,0,9033,6569,314,9,19,22,3,283,28,180,134,591,46,2177,2043,5,2,5,0,77,2,0,4,50,0,1,3,24,90694
65,20937,801,0,21738,19168,678,10,63,66,3,602,73,562,116,1220,48,1769,1653,7,7,0,7,75,0,7,4,52,3,0,0,23,89736
66,46840,1944,0,48784,45671,1372,19,116,126,10,1227,135,1278,94,262,95,1169,1075,15,9,0,15,70,0,9,6,53,8,1,1,16,88650
67,8675,307,0,8982,6689,319,3,16,18,2,298,19,192,127,546,36,1986,1859,6,3,0,6,78,0,3,5,57,1,0,7,14,87475
68,20491,829,0,21320,18854,641,8,51,52,1,581,59,528,113,1111,48,1637,1524,9,5,0,9,73,0,5,3,56,5,1,1,16,86236
69,43629,1800,0,45429,42534,1257,21,85,87,2,1149,106,1182,75,261,87,1095,1020,2,6,0,2,75,0,6,1,54,0,1,6,15,84957
70,8513,269,0,8782,6652,312,7,28,30,2,275,35,185,127,526,30,1861,1734,4,13,0,4,58,0,13,3,38,0,1,1,19,83612
71,19879,790,0,20669,18376,614,5,42,45,3,564,47,510,104,1034,41,1503,1399,6,5,0,6,50,0,5,2,32,4,0,1,17,82239
72,40493,1695,0,42188,39468,1164,13,82,90,8,1061,95,1090,74,236,62,1025,951,9,1,0,9,48,0,1,5,27,4,0,4,17,80785
73,8338,287,0,8625,6627,297,1,13,14,1,282,14,176,121,502,35,1711,1590,4,2,0,4,50,0,2,1,28,3,0,4,18,79260
74,19081,793,0,19874,17709,532,2,27,27,0,503,29,446,86,940,37,1372,1286,5,2,0,5,46,0,2,0,24,2,3,3,19,77625
75,60803,2541,0,63344,59921,1649,16,76,78,2,1555,92,1591,58,251,66,882,824,4,11,0,4,44,0,11,3,19,1,0,3,22,75879
76,1472,20,0,1492,392,88,1,5,5,0,82,6,12,76,451,14,1080,1004,4,10,0,4,32,0,10,0,14,4,0,1,17,74046
77,1101,23,0,1124,456,74,0,7,7,0,67,7,19,55,500,18,645,590,3,4,0,3,28,0,4,0,13,2,1,3,12,72121
78,953,40,0,993,770,35,0,4,4,0,31,4,23,12,72,28,183,171,1,2,0,1,26,0,2,0,11,1,0,2,13,70104
79,397,13,0,410,290,21,0,4,5,1,16,4,11,10,58,8,107,97,6,0,0,6,27,0,0,1,11,4,1,1,15,67986
80,377,12,0,389,324,13,0,1,1,0,12,1,8,5,27,3,53,48,3,3,0,3,29,0,3,2,11,1,0,3,15,65784
81,552,27,0,579,519,18,0,0,0,0,18,0,16,2,15,1,33,31,2,1,0,2,22,0,1,0,9,1,1,1,12,63509
82,253,9,0,262,223,12,0,0,0,0,12,0,10,2,10,1,30,28,3,3,0,3,22,0,3,0,8,2,1,2,12,61093
83,263,12,0,275,234,9,0,0,0,0,9,0,6,3,14,3,29,26,4,0,0,4,21,0,0,1,7,3,0,1,13,58548
84,411,19,0,430,391,9,0,0,0,0,9,0,7,2,11,0,20,18,4,1,0,4,22,0,1,2,6,1,1,3,13,55859
85,196,8,0,204,180,11,0,0,0,0,11,0,7,4,7,0,16,12,2,1,0,2,23,0,1,0,6,1,1,2,15,53008
86,190,9,0,199,175,7,0,0,0,0,7,0,5,2,4,0,15,13,3,2,0,3,19,0,2,1,3,2,1,1,15,50001
87,292,7,0,299,277,9,0,0,0,0,9,0,8,1,9,0,15,14,6,0,0,6,17,0,0,2,2,2,2,2,13,46849
88,131,4,0,135,116,1,0,1,1,0,0,1,1,0,5,0,15,15,5,1,0,5,22,0,1,0,4,5,0,4,14,43668
89,128,9,0,137,120,2,0,0,0,0,2,0,2,0,7,0,8,8,3,2,0,3,23,0,2,1,3,1,1,5,15,40339
90,176,6,0,182,173,4,0,0,0,0,4,0,4,0,0,0,3,3,4,0,0,4,20,0,0,2,3,1,1,1,16,36914
91,78,4,0,82,71,0,0,0,0,0,0,0,0,0,2,1,7,7,2,0,0,2,21,0,0,1,5,0,1,2,14,33456
92,70,2,0,72,66,4,0,0,0,0,4,0,2,2,4,0,4,2,3,1,0,3,22,0,1,1,6,1,1,1,15,29997
93,105,4,0,109,101,7,0,0,0,0,7,0,7,0,0,0,4,4,2,1,0,2,20,0,1,0,6,2,0,1,13,26566
94,48,3,0,51,37,2,0,0,0,0,2,0,1,1,4,0,11,10,2,2,0,2,18,0,2,0,4,1,1,1,13,23258
95,41,5,0,46,34,3,0,0,0,0,3,0,2,1,6,0,7,6,1,0,0,1,17,0,0,0,3,1,0,0,14,20105
96,57,4,0,61,53,4,0,0,0,0,4,0,4,0,1,0,4,4,2,1,0,2,14,0,1,1,3,0,1,1,10,17189
97,19,0,0,19,14,1,0,0,0,0,1,0,0,1,2,0,5,4,0,0,0,0,12,0,0,0,3,0,0,0,9,14532
98,15,0,0,15,11,1,0,0,0,0,1,0,0,1,3,0,4,3,3,0,0,3,9,0,0,1,3,1,1,0,6,12114
99,21,1,0,22,19,1,0,0,0,0,1,0,1,0,1,0,2,2,1,2,0,1,10,0,2,0,3,0,1,2,5,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
