Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,2216,51612,0,53828,49503,1061,129,82,84,2,848,211,407,654,393,232,2109,1455,3,0,3,0,28,0,0,2,24,1,0,1,3,97133
51,733,19433,0,20166,15662,1382,145,188,192,4,1045,333,744,638,303,154,3771,3133,5,0,5,0,30,0,0,4,26,1,0,1,3,96926
52,526,14447,0,14973,11703,1042,82,95,97,2,863,177,294,748,345,94,2744,1996,2,1,2,0,33,1,0,1,28,1,0,1,4,96688
53,292,8923,0,9215,6469,820,62,47,49,2,709,109,182,638,432,187,2454,1816,2,1,2,0,29,1,0,2,25,0,0,1,3,96423
54,276,8807,0,9083,6927,655,39,43,45,2,571,82,114,541,326,257,1880,1339,4,0,4,0,30,0,0,3,27,0,1,0,3,96131
55,1754,47913,0,49667,46349,835,83,112,116,4,636,195,374,461,250,147,1564,1103,5,0,5,0,29,0,0,1,26,4,0,1,2,95804
56,528,16557,0,17085,13677,978,103,136,139,3,736,239,496,482,209,102,2880,2398,3,1,3,0,31,1,0,3,24,0,0,4,3,95393
57,455,14117,0,14572,12116,761,59,79,83,4,619,138,225,536,239,70,2001,1465,4,0,4,0,31,0,0,3,24,1,0,0,7,94986
58,247,8557,0,8804,6714,617,39,57,60,3,518,96,136,481,266,153,1843,1362,6,2,6,0,32,2,0,5,24,0,1,1,7,94541
59,222,7337,0,7559,5915,482,19,36,36,0,427,55,90,392,215,209,1422,1030,1,2,1,0,34,2,0,1,26,0,0,0,8,94044
60,1468,44733,0,46201,43539,602,50,97,99,2,453,147,254,348,184,116,1194,846,3,1,3,0,34,1,0,3,26,0,0,0,8,93506
61,520,16063,0,16583,13769,697,67,114,119,5,511,181,364,333,142,87,2294,1961,6,0,6,0,36,0,0,5,28,1,0,0,8,92931
62,384,12904,0,13288,11337,510,42,46,46,0,422,88,147,363,180,57,1567,1204,0,1,0,0,39,1,0,0,30,0,0,1,8,92290
63,226,7907,0,8133,6548,444,19,47,49,2,376,66,108,336,187,110,1359,1023,3,2,3,0,37,2,0,3,28,0,0,0,9,91559
64,174,6366,0,6540,5305,364,13,19,19,0,332,32,65,299,146,166,1061,762,2,0,2,0,37,0,0,1,28,1,0,0,9,90710
65,1207,40982,0,42189,40131,459,28,56,60,4,371,84,185,274,126,82,851,577,7,1,0,7,37,0,1,4,28,3,0,1,8,89758
66,444,15480,0,15924,13676,544,29,123,125,2,390,152,275,269,102,43,1804,1535,4,2,0,4,41,0,2,2,31,2,0,2,8,88679
67,336,11715,0,12051,10522,422,14,58,60,2,348,72,126,296,142,36,1193,897,2,1,0,2,41,0,1,2,33,0,0,2,6,87506
68,204,7015,0,7219,5937,360,10,46,46,0,304,56,88,272,142,66,1078,806,1,2,0,1,41,0,2,0,33,1,0,0,8,86268
69,150,5606,0,5756,4766,305,8,22,25,3,272,30,58,247,118,120,840,593,5,3,0,5,32,0,3,4,28,0,1,0,4,84991
70,1957,65870,0,67827,65133,543,27,107,109,2,407,134,303,240,97,46,737,497,3,2,0,3,31,0,2,2,30,0,1,0,1,83655
71,32,3602,0,3634,1161,577,25,109,114,5,438,134,296,281,77,50,2441,2160,5,1,0,5,28,0,1,3,28,2,0,0,0,82284
72,30,2062,0,2092,1158,329,16,23,23,0,290,39,10,319,163,29,904,585,1,1,0,1,30,0,1,1,28,0,0,2,0,80829
73,22,1658,0,1680,945,247,7,7,7,0,233,14,3,244,148,84,713,469,1,2,0,1,26,0,2,1,25,0,0,0,1,79303
74,13,1355,0,1368,846,214,5,5,5,0,204,10,7,207,85,106,509,302,1,8,0,1,23,0,8,0,23,1,0,0,0,77662
75,28,1307,0,1335,961,173,4,2,2,0,167,6,3,170,62,36,346,176,4,3,0,4,13,0,3,1,12,3,0,1,0,75923
76,24,1108,0,1132,822,162,2,3,3,0,157,5,4,158,57,16,286,128,1,2,0,1,14,0,2,0,11,1,0,2,1,74097
77,22,1008,0,1030,772,143,1,0,0,0,142,1,4,139,35,9,236,97,2,3,0,2,13,0,3,0,10,1,1,1,2,72172
78,19,815,0,834,608,134,0,1,1,0,133,1,3,131,33,6,207,76,3,4,0,3,9,0,4,1,6,1,1,1,2,70151
79,15,720,0,735,546,121,0,1,1,0,120,1,2,119,24,5,174,55,3,0,0,3,9,0,0,0,6,3,0,0,3,68031
80,17,732,0,749,581,112,0,1,1,0,111,1,3,109,16,1,151,42,5,1,0,5,11,0,1,3,6,1,1,3,2,65830
81,17,624,0,641,485,103,0,0,0,0,103,0,4,99,15,0,139,40,0,2,0,0,15,0,2,0,8,0,0,2,5,63552
82,9,582,0,591,445,101,1,0,0,0,100,1,1,100,20,1,137,37,4,4,0,4,13,0,4,2,8,1,1,0,5,61134
83,8,523,0,531,406,94,0,0,0,0,94,0,0,94,13,0,117,23,5,0,0,5,12,0,0,0,7,5,0,1,4,58587
84,5,412,0,417,306,85,0,1,1,0,84,1,1,84,6,0,106,22,1,3,0,1,12,0,3,0,4,1,0,4,4,55895
85,5,422,0,427,325,78,0,0,0,0,78,0,1,77,8,0,97,20,6,1,0,6,12,0,1,1,4,3,2,1,7,53041
86,9,394,0,403,305,74,0,1,1,0,73,1,2,72,9,1,89,17,3,3,0,3,15,0,3,0,3,1,2,4,8,50031
87,5,303,0,308,217,69,0,0,0,0,69,0,1,68,7,0,86,18,5,2,0,5,15,0,2,0,3,3,2,2,10,46876
88,6,290,0,296,211,65,1,0,0,0,64,1,1,64,7,0,79,15,2,2,0,2,15,0,2,0,3,2,0,4,8,43694
89,4,231,0,235,158,60,0,2,2,0,58,2,3,57,6,0,73,16,6,2,0,6,15,0,2,2,2,3,1,2,11,40362
90,9,211,0,220,148,51,0,0,0,0,51,0,0,51,6,1,63,12,4,1,0,4,18,0,1,2,4,2,0,4,10,36931
91,3,186,0,189,127,47,0,0,0,0,47,0,0,47,3,0,59,12,5,2,0,5,18,0,2,1,6,3,1,2,10,33469
92,7,145,0,152,94,44,0,0,0,0,44,0,1,43,0,0,51,8,5,3,0,5,20,0,3,1,6,1,3,3,11,30007
93,1,113,0,114,66,37,0,0,0,0,37,0,1,36,3,2,47,11,3,2,0,3,21,0,2,1,6,2,0,2,13,26572
94,0,90,0,90,57,29,0,0,0,0,29,0,0,29,3,0,33,4,2,2,0,2,19,0,2,0,7,1,1,2,10,23263
95,1,80,0,81,51,27,0,0,0,0,27,0,0,27,2,0,29,2,3,0,0,3,19,0,0,3,7,0,0,2,10,20106
96,0,64,0,64,36,26,0,0,0,0,26,0,0,26,1,0,28,2,2,1,0,2,19,0,1,1,9,1,0,0,10,17189
97,1,49,0,50,25,23,0,0,0,0,23,0,0,23,0,0,24,1,1,1,0,1,16,0,1,0,8,1,0,0,8,14531
98,1,48,0,49,27,19,0,0,0,0,19,0,0,19,1,0,21,2,0,1,0,0,16,0,1,0,8,0,0,1,7,12112
99,0,28,0,28,11,15,0,0,0,0,15,0,0,15,1,0,17,2,0,0,0,0,13,0,0,0,7,0,0,0,6,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
