Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
49,10901,10901,10901,21802,5931,1550,107,54,55,1,1388,161,399,1151,1037,279,4970,3819,1,4,1,0,31,4,0,1,29,0,0,0,2,97320
50,46294,46294,46294,92588,42001,2257,138,63,67,4,2052,201,1237,1020,1070,234,4293,3273,4,0,4,0,25,0,0,3,23,1,0,0,2,97136
51,13659,13659,13659,27318,8191,1807,140,133,135,2,1532,273,836,971,601,177,5468,4497,2,0,2,0,28,0,0,2,25,0,0,1,2,96929
52,21074,21074,21074,42148,16204,1649,98,72,74,2,1477,170,630,1019,1255,120,4870,3851,2,0,2,0,26,0,0,2,23,0,0,0,3,96692
53,17005,17005,17005,34010,11750,1560,81,73,78,5,1401,154,689,871,758,149,5255,4384,6,1,6,0,26,1,0,3,24,3,0,0,2,96427
54,12367,12367,12367,24734,8582,1237,70,62,65,3,1102,132,419,818,809,146,3785,2967,3,0,3,0,30,0,0,3,27,0,0,3,0,96135
55,41008,41008,41008,82016,37419,1741,89,95,98,3,1554,184,1071,670,770,123,3589,2919,4,0,4,0,27,0,0,4,24,0,0,0,3,95808
56,11269,11269,11269,22538,6635,1332,106,137,137,0,1089,243,645,687,594,115,4634,3947,1,1,1,0,30,1,0,0,27,1,0,0,3,95397
57,20852,20852,20852,41704,16829,1268,52,58,60,2,1156,110,577,691,1015,101,4023,3332,2,1,2,0,27,1,0,2,24,0,0,0,3,94989
58,16259,16259,16259,32518,11928,1212,60,69,73,4,1079,129,599,613,566,121,4331,3718,4,1,4,0,24,1,0,3,22,1,0,0,2,94545
59,11202,11202,11202,22404,8019,972,37,49,50,1,885,86,380,592,666,171,3183,2591,1,1,1,0,28,1,0,1,25,0,0,1,2,94049
60,37321,37321,37321,74642,34275,1465,77,84,89,5,1299,161,945,520,624,86,3046,2526,5,1,5,0,26,1,0,5,23,0,0,0,3,93511
61,10425,10425,10425,20850,6651,1021,51,89,92,3,878,140,481,540,496,86,3774,3234,3,2,3,0,29,2,0,1,26,2,0,0,3,92934
62,19622,19622,19622,39244,16275,1059,43,41,43,2,973,84,525,534,874,62,3347,2813,3,0,3,0,31,0,0,2,26,1,0,2,3,92294
63,15767,15767,15767,31534,12012,1018,43,47,48,1,927,90,522,496,488,109,3755,3259,2,1,2,0,33,1,0,0,27,2,0,1,5,91564
64,10428,10428,10428,20856,7714,749,29,40,42,2,678,69,295,454,592,90,2714,2260,2,0,2,0,33,0,0,2,26,0,0,2,5,90714
65,33422,33422,33422,66844,30809,1169,39,50,52,2,1078,89,778,391,549,58,2613,2222,5,1,0,5,32,0,1,2,25,3,0,0,7,89762
66,9685,9685,9685,19370,6557,819,19,76,78,2,722,95,404,415,364,68,3128,2713,2,3,0,2,31,0,3,2,26,0,0,1,4,88682
67,17936,17936,17936,35872,15209,866,11,39,41,2,814,50,452,414,714,50,2727,2313,2,1,0,2,31,0,1,1,26,1,0,0,5,87509
68,14802,14802,14802,29604,11622,884,26,50,52,2,806,76,481,403,410,69,3180,2777,2,0,0,2,31,0,0,2,27,0,0,1,3,86273
69,9670,9670,9670,19340,7335,683,12,45,46,1,625,57,284,399,492,60,2335,1936,3,3,0,3,28,0,3,2,25,1,0,0,3,84996
70,65749,65749,65749,131498,63377,1864,22,98,101,3,1741,120,1491,373,472,36,2372,1999,3,0,0,3,26,0,0,2,24,1,0,0,2,83662
71,5340,5340,5340,10680,901,891,27,100,105,5,759,127,420,471,339,56,4439,3968,6,1,0,6,28,0,1,3,25,3,0,1,2,82289
72,4708,4708,4708,9416,913,648,12,20,20,0,616,32,177,471,1324,37,3795,3324,0,2,0,0,29,0,2,0,25,0,0,2,2,80832
73,4517,4517,4517,9034,722,592,13,12,12,0,567,25,246,346,428,73,3795,3449,0,0,0,0,25,0,0,0,22,0,0,0,3,79308
74,1852,1852,1852,3704,732,344,4,10,10,0,330,14,29,315,335,86,1120,805,2,0,0,2,23,0,0,2,20,0,0,0,3,77675
75,1514,1514,1514,3028,757,257,3,4,4,0,250,7,17,240,300,34,757,517,1,2,0,1,21,0,2,1,18,0,0,0,3,75937
76,1093,1093,1093,2186,607,221,3,2,2,0,216,5,22,199,138,15,486,287,3,7,0,3,14,0,7,0,12,3,0,0,2,74106
77,1021,1021,1021,2042,662,174,0,1,1,0,173,1,9,165,80,9,359,194,2,1,0,2,12,0,1,1,8,1,0,2,2,72183
78,811,811,811,1622,506,161,0,2,2,0,159,2,13,148,72,6,305,157,3,3,0,3,12,0,3,0,7,2,1,1,4,70162
79,682,682,682,1364,440,145,1,1,1,0,143,2,13,132,44,5,242,110,3,0,0,3,12,0,0,0,7,2,1,1,4,68042
80,702,702,702,1404,486,145,1,0,0,0,144,1,17,128,40,0,216,88,4,3,0,4,13,0,3,2,7,2,0,2,4,65839
81,596,596,596,1192,384,121,2,2,2,0,117,4,12,109,23,2,212,103,3,1,0,3,14,0,1,1,8,1,1,2,4,63562
82,522,522,522,1044,331,107,1,2,2,0,104,3,11,96,41,1,191,95,3,3,0,3,16,0,3,2,9,0,1,2,5,61144
83,508,508,508,1016,350,99,0,0,0,0,99,0,9,90,28,2,158,68,2,1,0,2,13,0,1,0,8,2,0,0,5,58596
84,413,413,413,826,273,100,0,1,1,0,99,1,14,86,20,2,140,54,2,1,0,2,14,0,1,0,7,2,0,2,5,55906
85,361,361,361,722,235,80,0,0,0,0,80,0,5,75,15,1,126,51,6,4,0,6,12,0,4,1,5,3,2,2,5,53048
86,373,373,373,746,256,84,0,0,0,0,84,0,9,75,22,0,117,42,3,2,0,3,8,0,2,0,3,2,1,1,4,50039
87,302,302,302,604,190,75,0,0,0,0,75,0,9,66,11,0,112,46,4,0,0,4,9,0,0,0,1,3,1,3,5,46885
88,261,261,261,522,157,71,0,0,0,0,71,0,3,68,14,1,104,36,5,1,0,5,11,0,1,1,1,4,0,4,6,43703
89,224,224,224,448,136,63,0,0,0,0,63,0,2,61,11,0,88,27,5,1,0,5,15,0,1,3,2,1,1,3,10,40372
90,203,203,203,406,122,60,0,0,0,0,60,0,3,57,9,0,81,24,2,3,0,2,18,0,3,0,5,1,1,2,11,36938
91,162,162,162,324,85,55,0,0,0,0,55,0,3,52,6,0,77,25,3,2,0,3,16,0,2,0,5,2,1,1,10,33474
92,136,136,136,272,71,48,0,0,0,0,48,0,2,46,10,0,65,19,9,2,0,9,18,0,2,2,5,3,4,3,10,30013
93,116,116,116,232,57,45,0,0,0,0,45,0,2,43,7,0,59,16,3,2,0,3,20,0,2,1,6,2,0,4,10,26577
94,104,104,104,208,51,38,0,0,0,0,38,0,1,37,5,0,53,16,2,0,0,2,20,0,0,0,7,2,0,2,11,23267
95,77,77,77,154,33,34,0,0,0,0,34,0,0,34,5,0,44,10,3,0,0,3,19,0,0,1,7,2,0,2,10,20110
96,67,67,67,134,27,35,0,0,0,0,35,0,2,33,4,0,40,7,2,3,0,2,17,0,3,2,7,0,0,1,9,17191
97,58,58,58,116,27,25,0,0,0,0,25,0,1,24,2,0,31,7,5,2,0,5,17,0,2,2,8,2,1,0,9,14531
98,41,41,41,82,13,23,0,0,0,0,23,0,1,22,3,0,28,6,0,0,0,0,16,0,0,0,9,0,0,2,5,12113
99,29,29,29,58,8,18,0,0,0,0,18,0,0,18,1,0,21,3,0,0,0,0,12,0,0,0,7,0,0,0,5,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
