Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,20845,767,0,21612,18006,749,53,36,36,0,660,89,551,198,1751,158,2839,2641,1,0,1,0,44,0,0,0,36,0,1,1,7,97135
51,59961,2538,0,62499,58237,2000,96,135,139,4,1765,231,1864,136,328,327,1724,1588,4,2,4,0,35,2,0,3,30,1,0,0,5,96926
52,8320,253,0,8573,5524,399,13,25,25,0,361,38,197,202,593,118,2796,2594,4,1,4,0,37,1,0,2,31,1,1,1,5,96688
53,20952,823,0,21775,18591,762,32,66,67,1,663,98,574,188,1613,74,2361,2173,3,3,3,0,35,3,0,1,28,2,0,2,5,96421
54,57252,2531,0,59783,55770,1910,95,145,154,9,1661,240,1789,121,325,160,1482,1361,14,3,14,0,26,3,0,11,18,3,0,2,6,96126
55,8449,265,0,8714,5819,400,22,23,25,2,353,45,193,207,588,53,2630,2423,5,0,5,0,37,0,0,4,27,1,0,2,8,95799
56,21238,882,0,22120,18969,779,23,64,67,3,689,87,598,181,1520,56,2269,2088,7,0,7,0,39,0,0,5,28,0,2,1,10,95389
57,54818,2273,0,57091,53307,1727,75,154,163,9,1489,229,1601,126,321,161,1511,1385,10,2,10,0,39,2,0,9,27,1,0,2,10,94980
58,8564,255,0,8819,6066,364,17,32,34,2,313,49,179,185,635,55,2498,2313,4,2,4,0,46,2,0,2,33,2,0,1,12,94535
59,21371,867,0,22238,19318,782,26,72,74,2,682,98,618,164,1353,70,2053,1889,7,2,7,0,46,2,0,3,34,4,0,2,10,94038
60,52330,2181,0,54511,50911,1583,49,142,147,5,1387,191,1488,95,276,146,1419,1324,10,3,10,0,50,3,0,4,36,4,2,4,10,93498
61,8697,276,0,8973,6341,374,8,27,30,3,336,35,194,180,625,53,2356,2176,8,2,8,0,55,2,0,4,37,3,1,4,14,92921
62,21347,836,0,22183,19417,664,25,49,53,4,586,74,529,135,1248,70,1930,1795,8,1,8,0,59,1,0,4,41,4,0,3,15,92280
63,49689,2071,0,51760,48432,1489,33,101,114,13,1342,134,1388,101,298,138,1257,1156,15,3,15,0,62,3,0,8,41,6,1,4,17,91548
64,8646,298,0,8944,6536,292,11,19,19,0,262,30,172,120,521,47,2110,1990,2,2,2,0,73,2,0,1,48,1,1,5,20,90697
65,70957,3064,0,74021,69207,2084,37,139,150,11,1897,176,1956,128,1240,63,1750,1622,13,5,0,13,74,0,5,7,49,6,0,1,24,89741
66,3582,114,0,3696,2517,163,3,9,10,1,150,12,77,86,235,82,1065,979,3,9,0,3,74,0,9,2,54,1,0,5,15,88655
67,1518,35,0,1553,692,99,2,6,6,0,91,8,21,78,580,38,826,748,1,4,0,1,69,0,4,0,54,1,0,0,15,87479
68,1070,40,0,1110,794,47,0,1,1,0,46,1,26,21,125,36,276,255,4,3,0,4,61,0,3,2,50,1,1,1,10,86242
69,1995,98,0,2093,1840,57,2,5,6,1,49,7,48,9,81,11,155,146,7,4,0,7,51,0,4,2,42,5,0,1,8,84965
70,693,30,0,723,579,28,0,2,2,0,26,2,15,13,43,13,114,101,7,7,0,7,49,0,7,1,35,4,2,5,9,83625
71,701,35,0,736,627,22,0,1,1,0,21,1,18,4,40,1,74,70,3,7,0,3,46,0,7,2,27,0,1,5,14,82250
72,1405,65,0,1470,1354,43,3,2,3,1,37,5,39,4,21,2,51,47,11,1,0,11,40,0,1,5,22,5,1,1,17,80795
73,538,15,0,553,468,15,0,2,2,0,13,2,8,7,20,5,70,63,12,6,0,12,45,0,6,4,22,5,3,6,17,79266
74,530,18,0,548,476,16,0,1,1,0,15,1,12,4,34,1,54,50,6,2,0,6,47,0,2,2,21,4,0,7,19,77631
75,998,40,0,1038,965,24,0,2,2,0,22,2,22,2,12,1,33,31,8,17,0,8,43,0,17,3,18,5,0,4,21,75879
76,386,13,0,399,344,10,0,2,2,0,8,2,6,4,14,3,42,38,12,7,0,12,33,0,7,2,12,8,2,3,18,74049
77,388,19,0,407,355,16,0,1,1,0,15,1,16,0,20,0,33,33,8,4,0,8,35,0,4,2,10,4,2,8,17,72124
78,676,30,0,706,648,28,1,2,2,0,25,3,25,3,8,1,28,25,12,2,0,12,33,0,2,2,11,7,3,3,19,70107
79,300,9,0,309,255,9,0,0,0,0,9,0,5,4,13,2,45,41,7,5,0,7,38,0,5,2,12,3,2,7,19,67984
80,273,8,0,281,238,8,0,0,0,0,8,0,5,3,22,1,35,32,4,1,0,4,40,0,1,1,14,2,1,5,21,65784
81,418,14,0,432,399,11,0,0,0,0,11,0,9,2,8,0,19,17,11,2,0,11,41,0,2,0,15,7,4,3,23,63508
82,181,5,0,186,162,5,0,1,1,0,4,1,4,1,7,2,19,18,8,3,0,8,45,0,3,3,14,5,0,8,23,61092
83,192,6,0,198,178,7,0,1,1,0,6,1,4,3,9,0,14,11,5,5,0,5,50,0,5,2,17,1,2,4,29,58543
84,284,9,0,293,275,9,0,0,0,0,9,0,9,0,3,0,9,9,4,2,0,4,48,0,2,1,18,3,0,2,28,55853
85,132,4,0,136,117,1,0,0,0,0,1,0,0,1,6,0,15,14,4,6,0,4,47,0,6,2,17,2,0,2,28,52997
86,136,4,0,140,127,4,0,0,0,0,4,0,1,3,8,0,9,6,4,4,0,4,43,0,4,2,18,3,1,1,24,49988
87,171,10,0,181,166,9,0,0,0,0,9,0,9,0,1,0,5,5,3,3,0,3,41,0,3,0,17,2,1,1,23,46834
88,88,3,0,91,76,5,0,1,1,0,4,1,4,1,4,0,12,11,8,4,0,8,40,0,4,2,15,4,2,3,22,43651
89,88,3,0,91,77,5,0,0,0,0,5,0,4,1,6,0,11,10,5,3,0,5,40,0,3,0,13,3,2,6,21,40323
90,89,8,0,97,80,4,0,1,1,0,3,1,2,2,3,0,9,7,6,3,0,6,34,0,3,2,10,2,2,3,21,36896
91,44,3,0,47,38,3,0,0,0,0,3,0,2,1,2,1,6,5,5,3,0,5,32,0,3,0,11,5,0,3,18,33436
92,40,0,0,40,36,0,0,0,0,0,0,0,0,0,2,0,4,4,7,5,0,7,32,0,5,2,10,4,1,5,17,29975
93,22,1,0,23,20,0,0,0,0,0,0,0,0,0,1,0,2,2,6,3,0,6,23,0,3,1,8,3,2,1,14,26546
94,19,1,0,20,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1,23,0,4,0,8,1,1,3,12,23237
95,12,0,0,12,12,2,0,0,0,0,2,0,2,0,0,0,0,0,1,3,0,1,18,0,3,0,4,1,0,1,13,20081
96,5,0,0,5,3,1,0,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,11,0,3,0,3,0,0,0,8,17169
97,8,0,0,8,7,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,6,0,1,0,1,0,0,0,5,14512
98,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,3,4,0,1,1,1,1,1,0,3,12095
99,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,0,1,0,1,0,0,2,2,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
