Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,2228,51902,0,54130,49749,1079,130,112,114,2,835,242,443,636,419,247,2153,1517,3,1,3,0,28,1,0,2,25,1,0,0,3,97133
51,660,18942,0,19602,15227,1343,139,178,180,2,1024,317,734,609,308,131,3715,3106,2,0,2,0,26,0,0,1,23,1,0,1,2,96926
52,517,14563,0,15080,11891,1001,90,73,77,4,834,163,269,732,356,106,2672,1940,4,0,4,0,25,0,0,3,21,1,0,1,3,96689
53,309,8870,0,9179,6450,844,69,60,64,4,711,129,189,655,400,194,2420,1765,5,0,5,0,25,0,0,4,21,1,0,1,3,96425
54,279,8804,0,9083,6908,659,56,36,38,2,565,92,116,543,310,264,1896,1353,3,0,3,0,29,0,0,3,24,0,0,1,4,96133
55,1841,48287,0,50128,46712,799,75,100,102,2,622,175,342,457,271,135,1575,1118,3,0,3,0,30,0,0,3,25,0,0,0,5,95806
56,515,16266,0,16781,13273,967,123,156,159,3,685,279,498,469,199,116,2993,2524,4,0,4,0,30,0,0,3,25,1,0,0,5,95396
57,448,14183,0,14631,12210,719,59,71,74,3,586,130,195,524,258,73,1973,1449,5,1,5,0,30,1,0,2,25,2,1,0,5,94988
58,220,8453,0,8673,6641,596,45,52,55,3,496,97,146,450,242,147,1812,1362,4,1,4,0,32,1,0,3,24,1,0,3,5,94544
59,214,7209,0,7423,5830,487,30,36,36,0,421,66,89,398,208,220,1379,981,3,1,3,0,36,1,0,1,27,2,0,1,8,94048
60,1447,44980,0,46427,43821,604,49,93,96,3,459,142,272,332,167,111,1159,827,4,3,4,0,36,3,0,3,25,0,1,2,9,93508
61,460,15840,0,16300,13552,679,74,117,118,1,487,191,350,329,141,98,2288,1959,1,1,1,0,36,1,0,1,25,0,0,0,11,92932
62,357,12956,0,13313,11459,500,45,45,47,2,408,90,134,366,185,53,1497,1131,3,0,3,0,35,0,0,3,25,0,0,0,10,92292
63,197,7696,0,7893,6393,436,20,32,33,1,383,52,109,327,174,120,1303,976,1,2,1,0,36,2,0,1,27,0,0,0,9,91561
64,157,6252,0,6409,5236,375,19,25,26,1,330,44,67,308,141,159,1016,708,2,0,2,0,36,0,0,2,27,0,0,0,9,90712
65,1204,41276,0,42480,40458,453,30,60,65,5,358,90,195,258,118,72,818,560,6,0,0,6,35,0,0,5,27,1,0,0,8,89761
66,436,15298,0,15734,13500,518,29,116,118,2,371,145,254,264,108,44,1798,1534,3,3,0,3,35,0,3,2,30,1,0,1,4,88681
67,354,11762,0,12116,10595,387,15,45,46,1,326,60,121,266,134,34,1167,901,1,1,0,1,37,0,1,1,32,0,0,1,4,87508
68,203,6828,0,7031,5768,355,9,40,41,1,305,49,101,254,139,74,1060,806,2,2,0,2,35,0,2,1,30,1,0,0,5,86270
69,146,5552,0,5698,4721,303,11,26,29,3,263,37,71,232,103,118,831,599,5,1,0,5,31,0,1,1,28,4,0,0,3,84995
70,1805,65922,0,67727,65198,499,20,98,102,4,377,118,276,223,107,51,724,501,4,2,0,4,32,0,2,4,26,0,0,3,3,83659
71,32,3435,0,3467,1129,521,23,111,112,1,386,134,277,244,86,44,2306,2062,3,3,0,3,31,0,3,2,27,0,1,0,4,82284
72,34,2020,0,2054,1164,297,12,19,19,0,266,31,10,287,169,32,856,569,1,1,0,1,28,0,1,1,27,0,0,0,1,80829
73,27,1675,0,1702,993,219,4,5,5,0,210,9,2,217,142,83,682,465,1,0,0,1,26,0,0,1,25,0,0,0,1,79305
74,18,1343,0,1361,861,185,4,6,6,0,175,10,7,178,84,110,482,304,1,2,0,1,24,0,2,0,23,1,0,0,1,77670
75,23,1258,0,1281,958,150,1,3,3,0,146,4,1,149,53,34,300,151,4,3,0,4,20,0,3,2,18,2,0,1,1,75931
76,23,1078,0,1101,840,133,2,3,3,0,128,5,1,132,45,10,238,106,2,7,0,2,15,0,7,0,12,2,0,1,2,74100
77,20,998,0,1018,798,111,0,1,1,0,110,1,4,107,35,5,200,93,3,3,0,3,12,0,3,0,9,2,1,1,2,72175
78,17,818,0,835,642,112,1,1,1,0,110,2,1,111,37,7,176,65,3,0,0,3,11,0,0,1,7,1,1,2,2,70158
79,14,720,0,734,568,99,1,0,0,0,98,1,2,97,20,3,152,55,4,3,0,4,11,0,3,1,7,3,0,1,3,68035
80,9,728,0,737,597,91,1,0,0,0,90,1,1,90,19,2,131,41,2,1,0,2,10,0,1,2,6,0,0,1,3,65834
81,17,617,0,634,504,91,1,1,1,0,89,2,1,90,13,0,113,23,3,1,0,3,10,0,1,1,8,1,1,0,2,63557
82,10,548,0,558,438,86,0,1,1,0,85,1,4,82,6,1,110,28,4,1,0,4,11,0,1,1,7,3,0,2,2,61141
83,8,551,0,559,448,75,0,0,0,0,75,0,0,75,8,0,103,28,3,1,0,3,13,0,1,0,7,2,2,3,3,58593
84,4,424,0,428,327,71,0,0,1,1,70,0,1,70,15,1,97,27,3,2,0,3,13,0,2,1,5,1,1,2,6,55902
85,7,407,0,414,321,67,0,0,0,0,67,0,0,67,14,2,86,19,4,2,0,4,13,0,2,1,6,3,0,1,6,53047
86,4,400,0,404,323,64,0,0,0,0,64,0,0,64,7,0,77,13,2,3,0,2,14,0,3,0,6,1,1,3,5,50037
87,8,306,0,314,236,61,0,0,0,0,61,0,0,61,5,0,70,9,3,2,0,3,12,0,2,1,6,2,0,0,6,46882
88,5,274,0,279,206,51,0,0,0,0,51,0,0,51,4,0,68,17,5,0,0,5,13,0,0,1,6,2,2,2,5,43702
89,5,243,0,248,182,51,0,0,0,0,51,0,1,50,8,0,61,11,6,2,0,6,16,0,2,0,6,4,2,4,6,40370
90,1,199,0,200,146,46,0,0,0,0,46,0,1,45,3,0,53,8,6,1,0,6,19,0,1,1,5,3,2,5,9,36938
91,6,177,0,183,132,38,0,0,0,0,38,0,1,37,4,0,45,8,5,2,0,5,20,0,2,3,6,2,0,4,10,33474
92,1,158,0,159,113,38,0,0,0,0,38,0,1,37,5,0,45,8,3,1,0,3,21,0,1,0,9,3,0,2,10,30014
93,2,114,0,116,77,32,0,1,1,0,31,1,1,31,1,0,37,6,4,1,0,4,18,0,1,3,7,0,1,3,8,26578
94,1,92,0,93,63,25,0,0,0,0,25,0,0,25,3,0,29,4,2,2,0,2,19,0,2,0,9,2,0,0,10,23266
95,3,96,0,99,73,20,0,0,0,0,20,0,0,20,1,0,23,3,3,0,0,3,17,0,0,0,8,3,0,2,7,20109
96,2,66,0,68,43,16,0,1,1,0,15,1,1,15,1,0,23,8,1,3,0,1,16,0,3,1,7,0,0,2,7,17190
97,0,51,0,51,32,15,0,0,0,0,15,0,1,14,3,1,19,5,1,2,0,1,13,0,2,0,5,0,1,0,8,14531
98,1,45,0,46,29,11,0,0,0,0,11,0,0,11,1,0,16,5,0,0,0,0,10,0,0,0,5,0,0,0,5,12113
99,0,26,0,26,12,11,0,1,1,0,10,1,1,10,4,0,14,4,2,1,0,2,8,0,1,0,5,0,2,0,3,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
