Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,2184,52056,0,54240,49907,1071,135,102,107,5,829,237,439,632,362,257,2149,1517,5,1,5,0,27,1,0,5,21,0,0,1,5,97135
51,701,18904,0,19605,15205,1289,128,153,156,3,1005,281,679,610,332,152,3699,3089,3,0,3,0,29,0,0,3,24,0,0,0,5,96928
52,540,14538,0,15078,11890,990,88,81,82,1,820,169,281,709,330,102,2648,1939,1,1,1,0,30,1,0,1,25,0,0,0,5,96690
53,259,8738,0,8997,6358,810,67,57,57,0,686,124,188,622,389,212,2380,1758,1,1,1,0,29,1,0,1,24,0,0,0,5,96425
54,275,8557,0,8832,6774,608,48,26,29,3,531,74,111,497,306,228,1783,1286,5,0,5,0,26,0,0,2,22,2,1,0,4,96133
55,1797,48403,0,50200,46888,793,76,94,95,1,622,170,358,435,272,140,1515,1080,4,1,4,0,26,1,0,1,21,1,2,2,3,95805
56,532,16308,0,16840,13396,965,121,168,176,8,668,289,517,448,175,117,2912,2464,9,1,9,0,27,1,0,7,19,2,0,3,5,95394
57,408,14108,0,14516,12153,709,41,76,79,3,589,117,200,509,255,77,1955,1446,4,0,4,0,35,0,0,4,26,0,0,2,7,94987
58,229,8395,0,8624,6664,609,31,59,61,2,517,90,124,485,234,118,1731,1246,4,1,4,0,37,1,0,4,28,0,0,0,9,94543
59,214,7191,0,7405,5806,465,25,33,34,1,406,58,91,374,196,228,1385,1011,2,0,2,0,38,0,0,2,31,0,0,0,7,94048
60,1460,45039,0,46499,43869,632,53,99,103,4,476,152,271,361,198,114,1170,809,5,0,5,0,36,0,0,5,29,0,0,0,7,93511
61,469,15855,0,16324,13567,708,67,148,152,4,489,215,369,339,124,74,2288,1949,4,4,4,0,38,4,0,4,32,0,0,0,6,92932
62,361,13149,0,13510,11607,512,45,48,48,0,419,93,139,373,201,56,1542,1169,0,1,0,0,38,1,0,0,32,0,0,0,6,92291
63,202,7610,0,7812,6262,428,30,31,33,2,365,61,94,334,172,114,1348,1014,5,1,5,0,35,1,0,4,30,1,0,0,5,91561
64,154,6219,0,6373,5178,361,19,28,30,2,312,47,64,297,141,168,1041,744,3,0,3,0,40,0,0,2,34,1,0,1,5,90712
65,2051,70667,0,72718,69803,544,47,76,78,2,419,123,290,254,120,90,864,610,2,1,0,2,39,0,1,1,32,1,0,1,6,89760
66,44,4298,0,4342,1669,641,28,126,129,3,484,154,355,286,99,47,2629,2343,4,5,0,4,35,0,5,1,30,3,0,1,4,88678
67,43,2616,0,2659,1610,346,9,21,21,0,316,30,12,334,180,43,1006,672,1,1,0,1,34,0,1,1,29,0,0,1,4,87505
68,39,2192,0,2231,1378,301,8,12,13,1,280,20,13,288,179,103,814,526,1,0,0,1,33,0,0,1,29,0,0,0,4,86269
69,35,1794,0,1829,1208,240,5,7,7,0,228,12,8,232,95,123,586,354,3,0,0,3,33,0,0,1,30,2,0,0,3,84995
70,35,1699,0,1734,1293,201,3,6,6,0,192,9,7,194,79,29,406,212,1,0,0,1,34,0,0,0,31,1,0,1,2,83661
71,38,1516,0,1554,1194,170,1,8,8,0,161,9,8,162,59,16,322,160,3,3,0,3,27,0,3,2,23,0,1,1,3,82286
72,29,1393,0,1422,1116,140,3,4,4,0,133,7,6,134,48,8,277,143,6,3,0,6,24,0,3,2,21,3,1,0,3,80829
73,16,1171,0,1187,944,132,0,6,6,0,126,6,5,127,42,13,227,100,4,3,0,4,23,0,3,1,17,3,0,3,3,79302
74,18,1075,0,1093,888,117,1,2,2,0,114,3,5,112,28,4,187,75,4,1,0,4,23,0,1,1,15,2,1,3,5,77668
75,22,1095,0,1117,928,115,2,0,0,0,113,2,4,111,27,7,167,56,10,7,0,10,19,0,7,2,12,5,3,3,4,75925
76,14,887,0,901,734,96,0,1,1,0,95,1,3,93,17,0,153,60,6,8,0,6,19,0,8,0,10,5,1,4,5,74093
77,13,848,0,861,714,90,0,1,1,0,89,1,2,88,22,4,134,46,8,6,0,8,16,0,6,3,4,2,3,5,7,72165
78,16,719,0,735,602,87,0,1,1,0,86,1,4,83,16,3,117,34,10,2,0,10,20,0,2,2,6,7,1,4,10,70146
79,12,566,0,578,455,86,0,0,0,0,86,0,2,84,12,0,111,27,9,4,0,9,26,0,4,0,8,7,2,6,12,68022
80,8,615,0,623,512,80,1,0,0,0,79,1,3,77,7,1,103,26,4,3,0,4,29,0,3,2,7,2,0,8,14,65819
81,8,564,0,572,468,76,0,0,0,0,76,0,0,76,11,0,96,20,2,1,0,2,30,0,1,0,8,0,2,2,20,63542
82,8,443,0,451,352,70,1,0,0,0,69,1,0,70,9,1,91,21,5,4,0,5,30,0,4,2,8,2,2,2,20,61124
83,9,436,0,445,353,63,0,2,2,0,61,2,2,61,7,0,83,22,8,3,0,8,32,0,3,1,10,4,3,2,20,58574
84,5,369,0,374,291,60,0,0,0,0,60,0,1,59,8,1,78,19,5,3,0,5,36,0,3,0,11,5,0,6,19,55883
85,5,317,0,322,246,62,1,0,0,0,61,1,1,61,5,0,71,10,3,2,0,3,38,0,2,1,11,2,0,5,22,53028
86,12,320,0,332,253,54,0,0,0,0,54,0,0,54,2,0,67,13,4,2,0,4,37,0,2,1,11,2,1,1,25,50019
87,3,266,0,269,196,49,0,0,0,0,49,0,1,48,6,1,70,22,9,4,0,9,37,0,4,4,11,4,1,3,23,46862
88,2,201,0,203,146,51,0,2,2,0,49,2,2,49,5,0,55,6,3,7,0,3,32,0,7,1,11,3,0,1,20,43675
89,4,181,0,185,128,48,0,1,1,0,47,1,1,47,1,1,53,6,2,2,0,2,27,0,2,0,10,0,2,2,15,40345
90,1,162,0,163,116,37,0,0,0,0,37,0,1,36,1,0,46,10,2,1,0,2,23,0,1,1,9,0,1,2,12,36916
91,2,114,0,116,71,35,0,1,1,0,34,1,1,34,5,0,43,9,1,1,0,1,22,0,1,0,10,1,0,0,12,33457
92,1,124,0,125,87,29,0,0,0,0,29,0,0,29,2,2,37,8,3,1,0,3,20,0,1,0,9,2,1,1,10,29998
93,1,84,0,85,56,25,1,0,0,0,24,1,0,25,2,0,28,3,3,1,0,3,19,0,1,2,8,2,0,2,9,26566
94,0,43,0,43,17,22,0,0,0,0,22,0,0,22,2,0,26,4,3,2,0,3,17,0,2,1,9,1,1,1,7,23258
95,0,62,0,62,43,17,0,0,0,0,17,0,0,17,1,0,19,2,3,2,0,3,15,0,2,0,7,2,1,1,7,20103
96,3,47,0,50,32,14,0,0,0,0,14,0,0,14,1,0,15,1,1,5,0,1,14,0,5,1,7,1,0,1,6,17185
97,0,22,0,22,6,11,0,0,0,0,11,0,0,11,0,1,16,5,3,1,0,3,11,0,1,2,5,1,0,0,6,14527
98,0,15,0,15,6,8,0,0,0,0,8,0,0,8,1,0,9,1,1,0,0,1,11,0,0,0,6,0,1,0,5,12111
99,0,10,0,10,3,5,0,0,0,0,5,0,0,5,0,0,7,2,2,1,0,2,7,0,1,0,5,0,2,0,2,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
