Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
49,11123,11123,11123,22246,6241,1596,107,56,57,1,1432,163,391,1205,1026,296,4882,3677,1,1,1,0,29,1,0,1,24,0,0,2,3,97327
50,46003,46003,46003,92006,41682,2261,131,94,98,4,2032,225,1255,1006,984,201,4321,3315,4,1,4,0,27,1,0,3,23,1,0,0,4,97142
51,13634,13634,13634,27268,7981,1826,152,132,132,0,1542,284,847,979,679,156,5653,4674,0,3,0,0,27,3,0,0,22,0,0,1,4,96932
52,21196,21196,21196,42392,16235,1685,106,64,64,0,1515,170,643,1042,1251,113,4961,3919,0,1,0,0,22,1,0,0,17,0,0,0,5,96694
53,17278,17278,17278,34556,11949,1499,79,69,73,4,1347,148,624,875,763,178,5329,4454,6,0,6,0,20,0,0,5,17,1,0,0,3,96430
54,12643,12643,12643,25286,8795,1207,71,50,51,1,1085,121,419,788,823,181,3848,3060,1,3,1,0,25,3,0,0,21,1,0,1,3,96135
55,40488,40488,40488,80976,36911,1743,93,82,87,5,1563,175,1032,711,733,121,3577,2866,6,1,6,0,19,1,0,5,15,1,0,1,3,95807
56,11071,11071,11071,22142,6531,1350,88,123,126,3,1136,211,642,708,559,115,4540,3832,2,0,2,0,23,0,0,2,18,0,0,1,4,95397
57,20879,20879,20879,41758,16911,1336,56,56,58,2,1222,112,595,741,992,77,3968,3227,2,0,2,0,23,0,0,2,18,0,0,0,5,94990
58,16614,16614,16614,33228,12133,1267,48,88,90,2,1129,136,617,650,576,127,4481,3831,3,0,3,0,22,0,0,2,19,1,0,0,3,94547
59,11539,11539,11539,23078,8309,980,37,44,46,2,897,81,352,628,734,149,3230,2602,5,0,5,0,23,0,0,2,19,2,1,1,3,94052
60,36858,36858,36858,73716,33712,1509,56,93,96,3,1357,149,946,563,649,78,3146,2583,3,1,3,0,26,1,0,2,20,1,0,2,4,93514
61,10317,10317,10317,20634,6516,1032,58,88,90,2,884,146,478,554,472,98,3801,3247,3,0,3,0,27,0,0,3,20,0,0,1,6,92939
62,19581,19581,19581,39162,16291,1069,46,47,49,2,974,93,545,524,903,59,3290,2766,2,2,2,0,27,2,0,1,20,1,0,0,7,92297
63,15924,15924,15924,31848,12213,1004,44,50,55,5,905,94,506,498,477,95,3711,3213,5,1,5,0,26,1,0,3,20,2,0,1,5,91567
64,10671,10671,10671,21342,7989,768,24,32,34,2,710,56,311,457,580,114,2682,2225,4,1,4,0,30,1,0,4,22,0,0,2,6,90716
65,33046,33046,33046,66092,30452,1253,30,67,70,3,1153,97,803,450,529,67,2594,2144,3,1,0,3,32,0,1,3,25,0,0,0,7,89764
66,9619,9619,9619,19238,6418,844,23,86,86,0,735,109,396,448,371,82,3201,2753,0,3,0,0,32,0,3,0,27,0,0,0,5,88684
67,18194,18194,18194,36388,15353,902,15,43,45,2,842,58,458,444,782,31,2841,2397,3,1,0,3,30,0,1,3,27,0,0,0,3,87511
68,15027,15027,15027,30054,11874,888,19,56,58,2,811,75,446,442,385,62,3153,2711,3,0,0,3,30,0,0,2,28,1,0,0,2,86275
69,9756,9756,9756,19512,7417,709,17,32,34,2,658,49,289,420,492,65,2339,1919,2,1,0,2,32,0,1,1,30,1,0,1,1,85000
70,29137,29137,29137,58274,26745,1107,14,60,63,3,1030,74,714,393,467,48,2392,1999,4,2,0,4,26,0,2,2,24,2,0,1,1,83664
71,8892,8892,8892,17784,6023,749,17,74,76,2,656,91,332,417,352,42,2869,2452,2,0,0,2,27,0,0,1,25,1,0,0,2,82292
72,16616,16616,16616,33232,14129,784,13,54,56,2,715,67,397,387,678,39,2487,2100,4,1,0,4,29,0,1,2,26,2,0,1,2,80836
73,14001,14001,14001,28002,11209,748,10,41,42,1,696,51,390,358,364,47,2792,2434,1,2,0,1,29,0,2,1,26,0,0,2,1,79310
74,8893,8893,8893,17786,6853,592,10,35,35,0,547,45,243,349,415,68,2040,1691,1,3,0,1,24,0,3,1,23,0,0,0,1,77674
75,59879,59879,59879,119758,57837,1541,15,49,53,4,1473,64,1234,307,409,43,2042,1735,4,5,0,4,20,0,5,4,19,0,0,0,1,75933
76,4354,4354,4354,8708,632,653,13,42,45,3,595,55,248,405,309,33,3722,3317,3,4,0,3,17,0,4,1,16,2,0,0,1,74105
77,3715,3715,3715,7430,609,507,6,8,8,0,493,14,146,361,1086,24,3106,2745,0,1,0,0,18,0,1,0,15,0,0,2,1,72182
78,3645,3645,3645,7290,510,461,4,6,6,0,451,10,182,279,331,39,3135,2856,0,1,0,0,14,0,1,0,11,0,0,0,3,70163
79,1278,1278,1278,2556,456,264,6,2,2,0,256,8,12,252,279,38,822,570,2,1,0,2,11,0,1,1,9,1,0,0,2,68042
80,1029,1029,1029,2058,463,201,1,0,0,0,200,1,14,187,236,10,566,379,0,0,0,0,11,0,0,0,9,0,0,0,2,65842
81,786,786,786,1572,429,177,5,3,3,0,169,8,14,163,99,9,357,194,1,1,0,1,11,0,1,0,9,1,0,0,2,63565
82,649,649,649,1298,371,148,2,0,0,0,146,2,7,141,63,6,278,137,1,0,0,1,10,0,0,1,8,0,0,0,2,61150
83,556,556,556,1112,343,128,1,0,0,0,127,1,7,121,42,1,213,92,1,0,0,1,11,0,0,0,9,1,0,0,2,58603
84,494,494,494,988,302,119,0,0,0,0,119,0,6,113,31,5,192,79,0,1,0,0,10,0,1,0,7,0,0,1,2,55913
85,443,443,443,886,273,111,0,0,0,0,111,0,7,104,22,2,170,66,2,0,0,2,9,0,0,1,7,1,0,0,2,53059
86,401,401,401,802,239,105,0,2,2,0,103,2,7,98,24,1,162,64,2,0,0,2,10,0,0,0,7,2,0,1,2,50051
87,374,374,374,748,228,88,0,0,0,0,88,0,6,82,20,0,146,64,4,1,0,4,9,0,1,0,6,2,2,1,2,46893
88,305,305,305,610,187,79,0,0,0,0,79,0,7,72,21,0,118,46,3,1,0,3,10,0,1,2,5,1,0,2,3,43710
89,247,247,247,494,138,73,0,0,0,0,73,0,2,71,19,0,109,38,3,1,0,3,11,0,1,0,7,3,0,1,3,40379
90,237,237,237,474,149,60,0,0,0,0,60,0,6,54,12,0,88,34,3,2,0,3,11,0,2,0,4,2,1,3,4,36945
91,191,191,191,382,117,53,1,0,0,0,52,1,1,52,11,0,74,22,4,1,0,4,10,0,1,2,3,1,1,2,5,33482
92,146,146,146,292,82,48,0,0,0,0,48,0,4,44,6,0,64,20,2,1,0,2,10,0,1,0,4,2,0,1,5,30021
93,155,155,155,310,94,40,0,0,0,0,40,0,3,37,6,0,61,24,1,1,0,1,8,0,1,0,4,0,1,0,4,26585
94,128,128,128,256,73,39,0,0,0,0,39,0,1,38,10,0,55,17,1,2,0,1,6,0,2,0,4,1,0,0,2,23273
95,90,90,90,180,48,35,0,0,0,0,35,0,2,33,3,0,42,9,2,1,0,2,6,0,1,0,4,2,0,0,2,20114
96,84,84,84,168,49,27,0,0,0,0,27,0,2,25,3,0,35,10,4,1,0,4,6,0,1,1,4,2,1,1,1,17197
97,72,72,72,144,40,22,0,0,0,0,22,0,1,21,5,0,32,11,2,1,0,2,8,0,1,1,4,1,0,2,2,14535
98,43,43,43,86,21,18,0,0,0,0,18,0,1,17,2,0,22,5,2,0,0,2,9,0,0,1,5,1,0,1,3,12115
99,39,39,39,78,15,17,0,0,0,0,17,0,1,16,3,0,24,8,3,0,0,3,10,0,0,0,6,2,1,0,4,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
