Age,Cyto,HPV,Cotest,Total test,Primary,Colpo,CIN2 detected,CIN3 detected,CIN3+ detected,Screening CC,fp,Precancer treatment,Screening colpo,Surveillance colpo,colpo3year,colpo1year,Repeat test,Normal test,Cancer,Cancer death,CancerInitialYoung,CancerInitialOld,CancerOngoing,CancerDeathYoung,CancerDeathOld,Stage1year1,Stage1year2+,Stage2-3year1,Stage4year1,Stage2+year2,Stage2+year3+,Population
50,2252,51998,0,54250,49801,1085,146,103,105,2,834,249,440,645,392,245,2197,1552,3,0,3,0,30,0,0,1,25,2,0,1,4,97133
51,689,19304,0,19993,15490,1407,153,181,185,4,1069,334,787,620,321,146,3814,3194,4,0,4,0,28,0,0,4,22,0,0,2,4,96926
52,503,14348,0,14851,11604,1046,106,78,79,1,861,184,274,772,336,104,2744,1972,1,0,1,0,29,0,0,1,24,0,0,0,5,96689
53,275,8964,0,9239,6504,856,63,55,59,4,734,118,184,672,416,211,2460,1788,5,0,5,0,28,0,0,4,23,1,0,0,5,96425
54,264,8768,0,9032,6885,651,46,33,34,1,571,79,124,527,309,248,1883,1356,3,1,3,0,31,1,0,0,26,2,1,1,4,96132
55,1735,48190,0,49925,46600,798,67,93,98,5,633,160,314,484,293,160,1590,1106,5,1,5,0,28,1,0,5,21,0,0,2,5,95804
56,563,16547,0,17110,13671,966,124,144,146,2,696,268,519,447,178,104,2876,2429,3,0,3,0,31,0,0,3,24,0,0,0,7,95394
57,442,13891,0,14333,11887,729,44,86,91,5,594,130,219,510,266,85,2004,1494,6,1,6,0,32,1,0,5,25,1,0,0,7,94986
58,284,8459,0,8743,6635,607,51,59,62,3,494,110,147,460,266,133,1824,1364,4,0,4,0,34,0,0,3,26,1,0,1,7,94543
59,195,7452,0,7647,5989,475,26,33,34,1,415,59,98,377,215,222,1463,1086,4,1,4,0,38,1,0,4,29,0,0,1,8,94047
60,1428,45015,0,46443,43839,618,67,91,95,4,456,158,256,362,182,111,1176,814,4,3,4,0,38,3,0,4,30,0,0,0,8,93507
61,438,15894,0,16332,13646,683,64,127,128,1,491,191,342,341,122,99,2248,1907,1,2,1,0,40,2,0,1,32,0,0,0,8,92930
62,333,12794,0,13127,11324,482,26,52,52,0,404,78,134,348,182,53,1470,1122,0,0,0,0,35,0,0,0,28,0,0,0,7,92290
63,214,7676,0,7890,6391,403,21,25,29,4,353,46,86,317,190,123,1285,968,5,0,5,0,34,0,0,5,27,0,0,0,7,91561
64,176,6346,0,6522,5372,345,25,24,24,0,296,49,75,270,141,146,974,704,0,2,0,0,37,2,0,0,31,0,0,0,6,90710
65,2120,70632,0,72752,69785,544,46,78,84,6,414,124,292,252,130,72,847,595,7,1,0,7,35,0,1,5,30,2,0,0,5,89758
66,52,4458,0,4510,1754,635,22,140,142,2,471,162,374,261,98,43,2704,2443,2,1,0,2,37,0,1,2,32,0,0,2,3,88680
67,46,2640,0,2686,1618,351,10,17,17,0,324,27,17,334,192,36,1022,688,0,1,0,0,34,0,1,0,30,0,0,0,4,87507
68,32,2237,0,2269,1408,285,6,7,8,1,271,13,11,274,179,106,829,555,1,1,0,1,31,0,1,1,29,0,0,0,2,86270
69,37,1887,0,1924,1307,226,4,7,7,0,215,11,9,217,100,145,580,363,4,1,0,4,30,0,1,1,28,3,0,0,2,84995
70,43,1706,0,1749,1331,205,5,5,5,0,195,10,15,190,83,18,375,185,1,2,0,1,28,0,2,0,25,1,0,1,2,83659
71,34,1543,0,1577,1219,174,2,7,7,0,165,9,9,165,52,14,324,159,3,1,0,3,25,0,1,2,22,0,1,1,2,82286
72,30,1485,0,1515,1215,148,1,6,6,0,141,7,12,136,46,10,270,134,6,1,0,6,23,0,1,2,20,3,1,0,3,80831
73,21,1171,0,1192,938,133,2,3,3,0,128,5,5,128,46,6,233,105,5,3,0,5,24,0,3,1,19,4,0,3,2,79304
74,26,1091,0,1117,895,108,2,0,0,0,106,2,2,106,30,9,196,90,3,3,0,3,25,0,3,0,18,1,2,4,3,77668
75,26,1174,0,1200,999,109,2,1,1,0,106,3,6,103,32,3,175,72,7,8,0,7,22,0,8,2,14,5,1,2,6,75924
76,24,902,0,926,746,91,2,1,1,0,88,3,4,87,19,6,156,69,7,7,0,7,21,0,7,1,11,5,2,4,6,74093
77,23,844,0,867,704,88,0,2,2,0,86,2,3,85,23,3,140,55,7,5,0,7,19,0,5,2,8,3,2,4,7,72166
78,20,750,0,770,630,79,0,1,1,0,78,1,2,77,9,0,120,43,13,4,0,13,21,0,4,2,7,9,2,4,10,70145
79,13,602,0,615,487,83,0,6,6,0,77,6,8,75,12,2,115,40,8,2,0,8,28,0,2,3,7,3,2,8,13,68023
80,20,623,0,643,520,76,2,4,4,0,70,6,4,72,10,3,103,31,4,3,0,4,31,0,3,1,10,2,1,4,17,65820
81,12,569,0,581,467,68,0,0,1,1,67,0,7,61,8,2,102,41,5,3,0,5,31,0,3,0,10,3,2,2,19,63541
82,8,468,0,476,381,61,2,0,0,0,59,2,1,60,10,0,87,27,8,3,0,8,31,0,3,3,10,4,1,3,18,61124
83,6,409,0,415,327,59,0,1,1,0,58,1,2,57,8,2,82,25,8,4,0,8,36,0,4,0,12,5,3,4,20,58573
84,6,363,0,369,292,50,0,0,0,0,50,0,0,50,8,3,71,21,1,1,0,1,38,0,1,0,11,1,0,6,21,55884
85,6,317,0,323,253,54,0,0,0,0,54,0,2,52,10,0,64,12,2,3,0,2,34,0,3,2,10,0,0,1,23,53028
86,2,295,0,297,232,52,1,0,0,0,51,1,2,50,2,1,63,13,6,2,0,6,32,0,2,1,11,3,2,0,21,50019
87,5,256,0,261,203,47,0,0,0,0,47,0,0,47,5,1,53,6,3,4,0,3,30,0,4,0,11,2,1,3,16,46862
88,3,198,0,201,151,39,0,0,0,0,39,0,0,39,1,0,47,8,3,1,0,3,27,0,1,2,10,1,0,2,15,43681
89,2,156,0,158,110,37,0,0,0,0,37,0,0,37,4,1,46,9,5,3,0,5,27,0,3,2,11,3,0,1,15,40348
90,6,159,0,165,121,35,0,0,0,0,35,0,0,35,2,0,38,3,1,3,0,1,23,0,3,0,9,2,0,1,13,36916
91,3,117,0,120,80,32,0,0,0,0,32,0,1,31,1,0,37,6,3,1,0,3,21,0,1,0,7,3,1,1,13,33457
92,3,91,0,94,59,27,0,0,0,0,27,0,1,26,0,0,32,6,1,1,0,1,19,0,1,1,3,0,0,3,13,29998
93,0,83,0,83,53,26,0,0,0,0,26,0,1,25,2,0,30,5,3,1,0,3,15,0,1,1,4,0,2,0,11,26566
94,1,49,0,50,25,22,0,0,0,0,22,0,0,22,1,0,24,2,2,2,0,2,13,0,2,0,3,1,1,1,9,23258
95,0,50,0,50,29,18,0,0,0,0,18,0,0,18,0,0,21,3,2,1,0,2,13,0,1,0,3,1,1,2,8,20104
96,1,41,0,42,25,14,0,0,0,0,14,0,0,14,2,0,16,2,3,1,0,3,9,0,1,2,2,1,0,1,6,17190
97,0,20,0,20,4,15,0,0,0,0,15,0,0,15,1,0,16,1,3,3,0,3,11,0,3,0,4,2,1,1,6,14529
98,0,18,0,18,4,13,0,1,1,0,12,1,0,13,0,0,14,1,2,0,0,2,7,0,0,0,3,2,0,1,3,12111
99,0,10,0,10,0,8,0,0,0,0,8,0,0,8,0,0,10,2,1,0,0,1,7,0,0,0,3,1,0,1,3,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
